label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
1169;bonjour tee;bonjour tee;Bonjour-Shirt;camiseta «⁠bonjour»;camiseta "⁠bonjour";t-shirt bonjour;t-shirt bonjour;maglietta bonjour;bonjour-T-shirt;甭主T恤;bonjour T恤;ボンジュールＴシャツ;봉주르 티셔츠;футболка Bonjour
1170;hello tee;hello tee;Hello-Shirt;camiseta «⁠hello»;camiseta "⁠hello";t-shirt hello;t-shirt hello;maglietta hello;hello-T-shirt;哈罗T恤;hello T恤;ハローＴシャツ;헬로 티셔츠;футболка Hello
1171;annyeong tee;annyeong tee;Annyeong-Shirt;camiseta «⁠annyeong»;camiseta "⁠annyeong";t-shirt annyeong;t-shirt annyeong;maglietta annyeong;annyeong-T-shirt;阿尼哟T恤;annyeong T恤;アンニョンＴシャツ;안녕 티셔츠;футболка Annyeong
1172;ni hao tee;ni hao tee;Ni-hao-Shirt;camiseta «⁠ni hao»;camiseta "⁠ni hao";t-shirt ni hao;t-shirt ni hao;maglietta ni hao;nihao-T-shirt;你好T恤;你好T恤;ニーハオＴシャツ;니하오 티셔츠;футболка Ni hao
1173;hallo tee;hallo tee;Hallo-Shirt;camiseta «⁠hallo»;camiseta "⁠hallo";t-shirt hallo;t-shirt hallo;maglietta hallo;hallo-T-shirt;哈啊罗T恤;hallo T恤;ハーローＴシャツ;할로 티셔츠;футболка Hallo
1174;ciao tee;ciao tee;Ciao-Shirt;camiseta «⁠ciao»;camiseta "⁠ciao";t-shirt ciao;t-shirt ciao;maglietta ciao;ciao-T-shirt;恰奥T恤;ciao T恤;チャオＴシャツ;챠오 티셔츠;футболка Ciao
1175;hola tee;hola tee;Hola-Shirt;camiseta «⁠hola»;camiseta "⁠hola";t-shirt hola;t-shirt hola;maglietta hola;hola-T-shirt;噢啦T恤;hola T恤;オラＴシャツ;올라 티셔츠;футболка Hola
1176;privét tee;privét tee;Priwet-Shirt;camiseta «⁠privét»;camiseta "⁠privét";t-shirt privét;t-shirt privét;maglietta privét;privjet-T-shirt;普利贝T恤;privét T恤;プリヴェＴシャツ;쁘리비엣 티셔츠;футболка «Привет»
1177;hi tee;hi tee;Hi-Shirt;camiseta «⁠hi»;camiseta "⁠hi";t-shirt hi;t-shirt hai;maglietta hi;hai-T-shirt;嗨T恤;嗨T恤;ハイＴシャツ;하이 티셔츠;футболка Hi
1178;hoi tee;hoi tee;Hoi-Shirt;camiseta «⁠hoi»;camiseta "⁠hoi";t-shirt hoi;t-shirt hoi;maglietta hoi;hoi-T-shirt;嚯伊T恤;hoi T恤;ホーイＴシャツ;호이 티셔츠;футболка Hoi
1179;DAL tee;DAL tee;DAL-Shirt;camiseta de DAL;camiseta de DAL;t-shirt Dodo Airlines;t-shirt Dodo Airlines;maglietta DAL;DAL-T-shirt;DAL T恤;DAL T恤;ＤＡＬのＴシャツ;DAL 티셔츠;футболка DAL
1180;DAL apron;DAL apron;DAL-Schürze;delantal de DAL;delantal de DAL;tablier Dodo Airlines;tablier Dodo Airlines;grembiule DAL;DAL-schort;DAL围裙;DAL圍裙;ＤＡＬエプロン;DAL 앞치마;фартук DAL
1181;DAL pilot jacket;DAL pilot jacket;DAL-Pilotenjacke;chaqueta de piloto de DAL;chamarra comandante DAL;bomber Dodo Airlines;bomber Dodo Airlines;bomber da pilota DAL;DAL-pilotenjasje;DAL MA-1;DAL MA-1飛行外套;ＤＡＬのＭＡ‐１;DAL MA-1;бомбер DAL
1193;OK Motors jacket;OK Motors jacket;OK-Motors-Shirt;camisa de OK Motors;camisa de OK Motors;uniforme OK Motors;chemisette OK Motors;giacchetta OK Motors;OK Motors-overhemd;OK车业夹克;OK車業外套;OKモータースジャケット;OK 모터즈 재킷;рубашка OK Motors
1194;camper tee;camper tee;Camper-Shirt;camiseta de campista;camiseta de campista;t-shirt camping-car;t-shirt camping-car;maglietta da camperista;⁠kampeer-T-⁠shirt;露营者T恤;露營者T恤;キャンパーのTシャツ;캠퍼 티셔츠;футболка туриста
1220;handmade cape;handmade cape;Bastelumhang;capa hecha a mano;capa hecha a mano;cape bricolée;cape bricolée;mantello fatto a mano;knutselcape;手工斗篷;手作斗篷;てづくりのマント;수제 망토;самодельная накидка
1246;midwinter sweater;midwinter sweater;Mittwinterpulli;jersey invernal;suéter invernal;pull de plein hiver;pull de plein hiver;maglione cuore dell'inverno;midwintertrui;寒冬毛衣;寒冬毛衣;まふゆのセーター;한겨울 스웨터;зимний свитер
1256;coral Nook Inc. aloha shirt;coral Nook Inc. aloha shirt;Nook-Inc.-Korallenhemd;cam. aloha Nook Inc. coral;cam. aloha Nook Inc. coral;chemis. Hawaï N. Inc. corail;chemis. Hawaï N. Inc. corail;cam. aloha Nook Inc. rosa;roze Nook Inc.-shirt;Nook Inc.夏威夷衬衫·珊瑚红;Nook Inc.珊瑚紅夏威夷襯衫;たぬきかいはつアロハ・コーラル;Nook Inc. 알로하 코럴;коралл. гавайка Nook Inc.
1257;green Nook Inc. aloha shirt;green Nook Inc. aloha shirt;Nook-Inc.-Türkishemd;cam. aloha Nook Inc. verde;cam. aloha Nook Inc. verde;chemis. Hawaï N. Inc. verte;chemis. Hawaï N. Inc. verte;cam. aloha Nook Inc. verde;groen Nook Inc.-shirt;Nook Inc.夏威夷衬衫·绿色;Nook Inc.綠色夏威夷襯衫;たぬきかいはつアロハ・グリーン;Nook Inc. 알로하 그린;зеленая гавайка Nook Inc.
130;color-block dress shirt;color-block dress shirt;Zweifarbenhemd;camisa bicolor;camisa bicolor;chemise bicolore;chemise bicolore;camicia bicolore;tweekleurig overhemd;撞色有领衬衫;撞色有領襯衫;ツートンのエリつきシャツ;투톤 셔츠;двуцветная рубашка
131;one-ball tee;one-ball tee;1er-Shirt;camiseta bola 1;camiseta bola 1;t-⁠shirt nº 1;t-⁠shirt nº 1;maglietta palla 1;1-⁠bal-T-⁠shirt;1号球上衣;1號球衣服;１ばんだまのふく;1번공 옷;футболка «1»
132;four-ball tee;four-ball tee;4er-Shirt;camiseta bola 4;camiseta bola 4;t-⁠shirt nº 4;t-⁠shirt nº 4;maglietta palla 4;4-⁠bal-T-⁠shirt;4号球上衣;4號球衣服;４ばんだまのふく;4번공 옷;футболка «4»
133;five-ball tee;five-ball tee;5er-Shirt;camiseta bola 5;camiseta bola 5;t-⁠shirt nº 5;t-⁠shirt nº 5;maglietta palla 5;5-⁠bal-T-⁠shirt;5号球上衣;5號球衣服;５ばんだまのふく;5번공 옷;футболка «5»
134;six-ball tee;six-ball tee;6er-Shirt;camiseta bola 6;camiseta bola 6;t-⁠shirt nº 6;t-⁠shirt nº 6;maglietta palla 6;6-⁠bal-T-⁠shirt;6号球上衣;6號球衣服;６ばんだまのふく;6번공 옷;футболка «6»
135;seven-ball tee;seven-ball tee;7er-Shirt;camiseta bola 7;camiseta bola 7;t-⁠shirt nº 7;t-⁠shirt nº 7;maglietta palla 7;7-⁠bal-T-⁠shirt;7号球上衣;7號球衣服;７ばんだまのふく;7번공 옷;футболка «7»
136;eight-ball tee;eight-ball tee;8er-Shirt;camiseta bola 8;camiseta bola 8;t-⁠shirt nº 8;t-⁠shirt nº 8;maglietta palla 8;8-⁠bal-T-⁠shirt;8号球上衣;8號球衣服;８ばんだまのふく;8번공 옷;футболка «8»
137;nine-ball tee;nine-ball tee;9er-Shirt;camiseta bola 9;camiseta bola 9;t-⁠shirt nº 9;t-⁠shirt nº 9;maglietta palla 9;9-⁠bal-T-⁠shirt;9号球上衣;9號球衣服;９ばんだまのふく;9번공 옷;футболка «9»
138;sweater on shirt;sweater on shirt;Umhängepullover;camisa con jersey;camisa con suéter;pull distingué;gilet distingué;camicia precisina;blouse met omgeslagen trui;时髦上装;時髦衣服;トレンディーなふく;트렌디 옷;свитер на рубашке
139;track jacket;track jacket;Aufwärmjacke;sudadera de chándal urbana;sudadera atletismo;veste survêt de sport;veste de survêtement;maglia da ginnastica;atletiekjack;健身运动服;健身運動服;スポーツジャージ;스포츠 트레이닝복;куртка для бега
143;waistcoat;waistcoat;Weste mit Hemd;chaleco fino;chaleco fino;gilet de smoking;veste de smoking;gilet classico;gilet;配西装背心衬衫;西裝背心配襯衫;ベストつきワイシャツ;베스트&와이셔츠;жилет
147;nurse's jacket;nurse's jacket;Klinikkittel;chaqueta auxiliar de clínica;bata de auxiliar de clínica;blouse d'infirmier;blouse d'infirmier;blusa da infermiere;verplegersjas;护士外套;護士外套;かんごしのジャケット;간호사 재킷;спецодежда медсестры
151;striped tank;striped tank;Ringeltop;top rayas;top a rayas;débardeur rayé;camisole rayée;canotta a righe;gestreepte tanktop;粗横纹坦克背心;粗橫紋坦克背心;ボーダーのタンクトップ;줄무늬 탱크톱;полосатый топ
156;tuxedo jacket;tuxedo jacket;Smokingjackett;esmoquin;esmoquin;smoking;smoking;giacca dello smoking;smokingjasje;无尾礼服;晚禮服;タキシード;턱시도;смокинг
157;Santa coat;Santa coat;Weihnachtsmannjacke;chaquetón Papá Noel;saco Papá Noel;manteau de père Noël;manteau de père Noël;maglia da Babbo Natale;kerstmanjas;圣诞老人外套;聖誕老人外套;サンタのジャケット;산타 재킷;куртка Санты
159;morning coat;morning coat;Cutaway;chaqué;saco de traje;jaquette;jaquette;giacca del tight;jacquet;晨礼服;晨禮服;モーニングコート;모닝 코트;визитка
177;tailored jacket;tailored jacket;Maßjacke;chaqueta entallada;saco entallado;veste sur mesure;veste sur mesure;giacca su misura;net jasje;休闲西装外套;休閒西裝外套;テーラードジャケット;테일러드 재킷;пиджак на заказ
179;sweater-vest;sweater-vest;Pullunder mit Hemd;chaleco con camisa;chaleco con camisa;gilet de laine;débardeur de laine;gilet di lana;spencer;配毛衣背心衬衫;毛衣背心配襯衫;チョッキつきワイシャツ;조끼&와이셔츠;теплый жилет
191;kanji tee;kanji tee;Motiv-Shirt;camiseta kanji;camiseta kanji;t-⁠shirt kanji;t-⁠shirt kanji;maglietta con ideogramma;kanji-T-⁠shirt;汉字T恤;漢字T恤;かんじＴシャツ;한자 티셔츠;футболка с кандзи
194;cardigan-shirt combo;cardigan-shirt combo;Strickjacke mit Hemd;cárdigan sobre camiseta;cárdigan sobre camiseta;gilet avec t-⁠shirt;débardeur avec t-⁠shirt;set cardigan e maglietta;shirt met vest;针织罩衫配衬衫;針織罩衫&襯衫;カーディガン&シャツ;가디건&셔츠;кофта с майкой
195;argyle sweater;argyle sweater;Argyle-Pulli;suéter pijo;suéter rombos;chandail écossais;chandail écossais;maglioncino a rombi;argyle-trui;菱格纹毛衣;菱格紋毛衣;アーガイルのセーター;아가일 스웨터;свитер аргайл
196;flower sweater;flower sweater;Blumenpulli;jersey florecitas;suéter florecitas;pull fleuri;gilet fleuri;maglione fiorito;bloementrui;花朵针织衫;花紋針織衫;はながらのニット;꽃무늬 니트;свитер с цветами
197;tennis sweater;tennis sweater;Tennispulli;jersey tenis;suéter tenis;chandail de tennis;chandail de tennis;maglione da tennis;tennistrui;网球毛衣;網球毛衣;テニスセーター;테니스 스웨터;теннисный пуловер
206;yodel sweater;yodel sweater;Jodelpulli;jersey nórdico;suéter nórdico;chandail nordique;chandail nordique;maglione yodel;Scandinavische trui;北欧风毛衣;北歐風毛衣;ノルディックなセーター;노르딕풍 스웨터;северный свитер
207;snowy sweater;snowy sweater;Winterstrickpulli;jersey copos;suéter copos;chandail neige;chandail neige;maglione nevoso;sneeuwvlokkentrui;雪花毛衣;下雪毛衣;スノーセーター;스노 스웨터;свитер со снежинками
208;yodel cardigan;yodel cardigan;Jodeljacke;cárdigan nórdico;cárdigan nórdico;gilet nordique;veste tricot nordique;cardigan yodel;Scandinavisch vest;北欧风针织罩衫;北歐風針織罩衫;ノルディックなカーディガン;노르딕풍 가디건;северный кардиган
209;Aran-knit sweater;Aran-knit sweater;Aranmusterpulli;jersey de punto trenzado;suéter tejido trenzado;pull tricoté Aran;gilet tricoté Aran;maglione Aran;Aran-trui;手编阿伦花样毛衣;手編阿倫花樣毛衣;アランセーター;아란 스웨터;свитер аранской вязки
210;dreamy sweater;dreamy sweater;Fantasiepulli;jersey fantasía;suéter fantasía;pull joli rêve;gilet joli rêve;maglione sognante;dromerige trui;梦幻可爱毛衣;夢幻可愛毛衣;ゆめかわなセーター;아기자기한 스웨터;миленький свитер
212;Aran-knit cardigan;Aran-knit cardigan;Aranmusterstrickjacke;cárdigan de punto trenzado;cárdigan tejido trenzado;gilet tricoté Aran;cardigan tricoté Aran;cardigan Aran;Aran-vest;手编阿伦花样针织罩衫;手編阿倫花樣針織罩衫;アランカーディガン;아란 가디건;кардиган аранской вязки
217;collarless coat;collarless coat;Serafino-Mantel;abrigo sin cuello;abrigo sin cuello;manteau à col ras;manteau à col ras;cappotto senza collo;kraagloze jas;无领大衣;無領大衣;ノーカラーコート;노 칼라 코트;пальто без воротника
218;thick-stripes shirt;thick-stripes shirt;Langarm-Polohemd;jersey rayas gruesas;suéter rayas gruesas;polo à larges rayures;polo à larges rayures;maglietta a righe spesse;rugbyshirt;橄榄球衫;橄欖球衫;ラガーシャツ;럭비 셔츠;полосатый лонгслив
220;sweatshirt;sweatshirt;Einfarbenpulli;sudadera sencilla;sudadera sencilla;sweat-⁠shirt;coton ouaté;maglia semplice;sweatshirt;简约卫衣;簡約衛衣;シンプルなトレーナー;심플한 운동복;свитшот
222;henley shirt;henley shirt;Henley-Shirt;camiseta cuello henley;camiseta cuello henley;chemise henley;chemise henley;maglia con bottoni;henley-shirt;亨利领T恤;亨利領T恤;ヘンリーネックＴシャツ;헨리넥 티셔츠;футболка Хенли
223;gilet and shirt;gilet and shirt;Weste mit T-Shirt;camiseta con chaleco;camiseta con chaleco;t-⁠shirt avec veston;t-⁠shirt avec veston;set gilet e maglietta;shirt met gilet;马甲搭配T恤;背心搭配T恤;ジレコーデＴシャツ;질레 티셔츠;жилетка с футболкой
224;vertical-stripes shirt;vertical-stripes shirt;Längsstreifenhemd;camisa rayas verticales;camisa rayas verticales;polo à stries verticales;polo à stries verticales;maglia a strisce verticali;verticaal gestreept shirt;宽版条纹衬衫;寬版條紋襯衫;オーバーストライプシャツ;오버 스트라이프 셔츠;футболка с линиями
225;coverall coat;coverall coat;Herbstkurzmantel;abrigo de trabajo;abrigo de trabajo;manteau de travail;manteau de travail;cappotto pesante;winddichte jas;工作外套;工作外套;カバーオール;커버올 코트;плотная куртка
228;guayabera shirt;guayabera shirt;Guayabera-Hemd;guayabera;guayabera;chemise guayabera;chemise guayabera;camicia guayabera;guayabera-shirt;古巴衬衫;古巴襯衫;キューバシャツ;쿠바 셔츠;гуаябера
229;short peacoat;short peacoat;Caban;trenca corta;saco corto;caban court;caban court;caban;korte wollen jas;海军大衣;海軍大衣;ピーコート;피코트;короткий бушлат
230;collarless shirt;collarless shirt;Serafino-Hemd;camisa cuello mao;camisa cuello mao;chemise à col mandarin;chemise à col mandarin;camicia senza collo;kraagloos overhemd;无领衬衫;無領襯衫;ノーカラーシャツ;노 칼라 셔츠;рубашка без воротника
231;heavy-duty shirt;heavy-duty shirt;Arbeitshemd;camisa de trabajo;camisa de trabajo;chemise inusable;chemise inusable;camicia da lavoro;werkhemd;工作衬衫;工作襯衫;ワークシャツ;워크 셔츠;рубашка рабочего
233;bowling shirt;bowling shirt;Kegelshirt;camisa bolera;camisa bolos;chemise de bowling;chemise de bowling;camicia da bowling;bowlingshirt;保龄球衫;保齡球衫;ボウリングシャツ;볼링 셔츠;футболка для боулинга
234;V-neck sweater;V-neck sweater;V-Ausschnitt-Pulli;jersey cuello pico;suéter cuello en V;pull à col en v;gilet à col en v;maglia con scollo a V;V⁠-⁠halstrui;V领毛衣;V領毛衣;Ｖネックセーター;브이넥 스웨터;пуловер
237;boa fleece;boa fleece;Fleecejacke;rebeca mullida;abrigo mullido;veste en polaire;veste en polar;felpa di pile boa;zacht fleecejasje;刷毛外套;刷毛外套;ボアフリース;플리스;блузон из плюша
238;tweed jacket;tweed jacket;Tweedjacke;americana de tweed;saco de tweed;veste en tweed;veste en tweed;giacca di tweed;tweedjasje;粗花呢外套;斜紋軟呢外套;ツイードジャケット;트위드 재킷;твидовый пиджак
241;layered shirt;layered shirt;Lagenshirt;camiseta superpuesta;camiseta superpuesta;t-⁠shirt dédoublé;t-⁠shirt dédoublé;maglia a strati;laagjesshirt;两件式T恤;兩件式T恤;かさねぎＴシャツ;레이어드 티셔츠;многослойный лонгслив
242;lacy shirt;lacy shirt;Spitzenshirt;blusa encaje;blusa de encaje;t-⁠shirt en dentelle;t-⁠shirt en dentelle;maglia merlettata;kanten top;蕾丝衬衫;蕾絲襯衫;レースのシャツ;레이스 셔츠;кружевная футболка
243;chesterfield coat;chesterfield coat;Chesterfield;abrigo chesterfield;saco chesterfield;Chesterfield;Chesterfield;chesterfield;chesterfieldjas;切斯特大衣;切斯特大衣;チェスターコート;체스터 코트;пальто Честерфилд
244;checkered chesterfield coat;checkered chesterfield coat;Karo-Chesterfield;abrigo chesterfield cuadros;saco chesterfield a cuadros;Chesterfield écossais;Chesterfield écossais;chesterfield a scacchi;geruite chesterfieldjas;格纹切斯特大衣;格紋切斯特大衣;チェックのチェスターコート;체크무늬 체스터 코트;клетчатый Честерфилд
246;oversized shawl overshirt;oversized shawl overshirt;Shirt-Schal-Kombi;camiseta con chal;camiseta con chal;t-⁠shirt avec grand foulard;t-⁠shirt avec grand foulard;maglietta con scialle;shirt met sjaal;大围巾T恤;大圍巾T恤;おおばんストールＴシャツ;커다란 숄 티셔츠;футболка макси с платком
249;young-royal shirt;young-royal shirt;Prinzenhemd;camisa de aristócrata;camisa de aristócrata;chemise princière;chemise princière;camicia principesca;koninklijk overhemd;王子衬衫;王子襯衫;おうじさまシャツ;왕자님 셔츠;королевская рубашка
250;fitness tank;fitness tank;Fitness-Top;top gimnasio;top gimnasio;débardeur de fitness;camisole d'exercice;canotta da fitness;fitnesstanktop;健身坦克背心;運動坦克背心;フィットネスタンクトップ;피트니스 탱크톱;фитнес-топ
251;flight jacket;flight jacket;Fliegerjacke;chaqueta de aviación;chamarra de aviación;veste d'aviation;veste d'aviation;giacca da aviatore;pilotenjack;飞行外套;飛行外套;フライトジャケット;항공 점퍼;летная куртка
252;tie-dye shirt;tie-dye shirt;Schnurbatikshirt;camiseta teñida;camiseta teñida;t-⁠shirt spirale tie and dye;t-⁠shirt spirale tie and dye;maglietta batik;tie-dye-shirt;扎染T恤;紮染T恤;タイダイＴシャツ;타이다이 티셔츠;футболка-варенка
253;fuzzy vest;fuzzy vest;Flauschweste;chaleco mullido;chaleco mullido;veston en polaire;veston en polar;gilet boa;pluizig gilet;绒毛背心;絨毛背心;ボアベスト;털 조끼;ворсистый жилет
254;quilted down jacket;quilted down jacket;Thermo-Steppjacke;abrigo acolchado;abrigo acolchonado;doudoune matelassée;doudoune matelassée;piumino trapuntato;dichte gewatteerde jas;菱格缝线羽绒外套;菱格縫線羽絨外套;キルティングダウン;퀼팅 점퍼;стеганый пуховик
266;peasant blouse;peasant blouse;Landhausbluse;blusa campesina;blusa campesina;blouse campagnarde;blouse campagnarde;blusa bucolica;plattelandsblouse;民族风刺绣罩衫;民族風刺繡罩衫;ペザントブラウス;페전트 블라우스;сельская блузка
271;tube top;tube top;Bandeau-Top;top palabra de honor;top tubo;haut tube;haut tube;top a fascia;bandeautop;无肩带背心;無肩帶背心;チューブトップ;튜브탑;топ без бретелей
281;muscle tank;muscle tank;Muskelshirt;top pesas;top pesas;marcel de muscu;camisole de musculation;canotta da palestra;sportieve tanktop;运动坦克背心;健身坦克背心;マッスルタンクトップ;머슬 탱크톱;топ культуриста
284;striped tee;striped tee;Ringelshirt;camiseta rayas gruesas;camiseta rayas gruesas;t-⁠shirt à rayures;t-⁠shirt à rayures;maglietta a righe;gestreept T-shirt;短袖粗横纹T恤;短袖粗橫紋T恤;はんそでボーダーＴシャツ;반팔 줄무늬 티셔츠;полосатая футболка
285;puffy vest;puffy vest;Thermoweste;chaleco acolchado;chaleco acolchonado;gilet molletonné;débardeur ouaté;piumino smanicato;bodywarmer;羽绒背心;羽絨背心;ダウンベスト;패딩 조끼;дутый жилет
288;nylon jacket;nylon jacket;Nylonjacke;chaqueta de nailon;chamarra de nylon;veste en nylon;veste en nylon;giacca di nylon;nylonjas;教练外套;教練外套;コーチジャケット;코치 재킷;нейлоновая кофта
289;gown coat;gown coat;Schalkragenmantel;gabardina gruesa;saco largo grueso;manteau en flanelle;manteau en flanelle;vestaglia;kamerjas;长袍大衣;長袍大衣;ガウンコート;가운 코트;солидное пальто
290;plover cardigan;plover cardigan;Pepita-Jacke;cárdigan pata de gallo;cárdigan pata de gallo;gilet pied-de-coq;veste pied-de-coq;cardigan pied de poule;pied-de-poulevest;千鸟格纹针织罩衫;千鳥格紋針織罩衫;ちどりのカーディガン;하운드투스 가디건;кардиган «Гусиная лапка»
292;pocket tee;pocket tee;Brusttaschenshirt;camiseta con bolsillo;camiseta con bolsillo;t-⁠shirt à poche;t-⁠shirt à poche;maglietta con taschino;T-⁠shirt met borstzak;口袋T恤;口袋T恤;ポケットつきＴシャツ;주머니 티셔츠;футболка с карманом
298;tight-knit sweater;tight-knit sweater;Feinstrickpullover;jersey ceñido de punto;suéter ceñido tejido;pull en maille fine;gilet en maille fine;maglione attillato;fijnmazig gebreide trui;紧身针织衫;緊身針織衫;スリムニット;슬림 니트;облегающий джемпер
300;college cardigan;college cardigan;Campusjacke;cárdigan universitario;cárdigan universitario;gilet campus;cardigan campus;cardigan college;universiteitsvest;学院风针织罩衫;學院風針織罩衫;カレッジカーディガン;컬리지 가디건;колледжский кардиган
303;front-tie tee;front-tie tee;Knotenshirt;camiseta anudada;camiseta anudada;t-⁠shirt noué devant;t-⁠shirt noué devant;maglietta legata davanti;geknoopt T-shirt;前绑结T恤;前綁結T恤;まえむすびＴシャツ;매듭 티셔츠;футболка с бантом
306;gold-print tee;gold-print tee;Goldprintshirt;camiseta GOLD;camiseta GOLD;t-⁠shirt GOLD;t-⁠shirt GOLD;maglietta logo GOLD;T-⁠shirt met goudprint;烫金图案T恤;燙金圖案T恤;ゴールドプリントＴシャツ;골드 프린트 티셔츠;футболка GOLD
316;text shirt;text shirt;Textprintpulli;camiseta tipografía;camiseta tipografía;t-⁠shirt à texte;t-⁠shirt à texte;maglietta con scritte;shirt met tekstopdruk;英文字母T恤;英文字母T恤;えいじＴシャツ;영어 티셔츠;футболка с текстом
319;hawk jacket;hawk jacket;Falkenjacke;cazadora halcón;chamarra halcón;veste faucon;manteau faucon;giacca falco;havikjasje;鹰纹飞行外套;鷹紋飛行外套;タカのスカジャン;매 점퍼;куртка с ястребом
326;business suitcoat;business suitcoat;Business-Jackett;americana de negocios;saco de negocios;veste sobre;manteau sobre;giacca da impiegato;directeursjasje;西装;西裝;スーツ;정장;деловой пиджак
328;school jacket;school jacket;Streber-Schuljacke;chaqueta escolar;chamarra escolar;veste d'écolier;veston d'écolier;giacca da scolaro;schooljas;学生服;學生服;がくせいふく;학생복;куртка «На уроке»
329;after-school jacket;after-school jacket;Rowdy-Schuljacke;chaqueta abierta;chamarra abierta;veste décontractée;manteau décontracté;giacca da scolaro aperta;openhangende schooljas;叛逆学生服;叛逆學生服;ヤンチャながくせいふく;불량한 학생복;куртка «На перемене»
330;poncho coat;poncho coat;Ponchomantel;abrigo pompones;abrigo pompones;manteau poncho;manteau poncho;cappotto poncho;ponchojas;斗篷大衣;斗篷大衣;ポンチョコート;판초 코트;пальто-пончо
337;vampire costume;vampire costume;Vampirkostüm;chaqué de vampiro;disfraz de vampiro;costume de vampire;costume de vampire;costume da vampiro;vampierjacquet;吸血鬼服;吸血鬼服;ヴァンパイアのふく;뱀파이어 옷;костюм вампира
341;bomber-style jacket;bomber-style jacket;Bomberjacke;cazadora militar lisa;chamarra militar lisa;bomber;manteau d'aviateur;bomber;bomberjack;MA-1飞行外套;MA-1飛行外套;ＭＡ‐１;MA-1;бомбер
342;camo bomber-style jacket;camo bomber-style jacket;Tarnfarbenjacke;cazadora militar camuflaje;chamarra militar camuflaje;bomber camouflage;manteau d'aviateur camo;bomber mimetico;camouflagejack;迷彩MA-1飞行外套;迷彩MA-1飛行外套;めいさいのＭＡ‐１;밀리터리 MA-1;камуфляжный бомбер
346;sea hanten shirt;sea hanten shirt;Ozean-Hanten-Jacke;abrigo hanten;bata de playa;chemise hanten de marin;chemise hanten de marin;giacca giapponese da mare;hanten-jas met ceintuur;海浪和服外套;海浪日式棉襖外套;うみのはんてん;바다 무늬 방한복;морская куртка хантен
350;faux-hair sweater;faux-hair sweater;Kunstmohair-Pullover;jersey de punto a franjas;suéter de angora sintético;pull en laine synthétique;gilet en fausse laine;maglione in finto mohair;imitatiemohairtrui;马海毛针织衫;仿馬海毛針織衫;モヘアふうニット;모헤어풍 니트;синтетический свитер
351;space parka;space parka;Galaxien-Parka;sudadera espacial;sudadera espacial;parka nébuleuse;parka nébuleux;felpa spaziale;jas met ruimteprint;太空连帽上衣;太空連帽上衣;スペースパーカー;우주 파카;парка с космосом
352;baseball shirt;baseball shirt;Baseballshirt;camiseta de béisbol;camiseta de béisbol;maillot de base-ball;chemise de baseball;camicia da baseball;honkbalshirt;棒球衬衫;棒球襯衫;ベースボールシャツ;야구 셔츠;бейсбольная рубашка
353;parka undercoat;parka undercoat;Pulli-Mantel-Kombi;parka sobre sudadera;saco con sudadera;manteau sur sweat capuche;parka doublé;giacca con felpa;trui met jas;连帽上衣配外套;連帽上衣配外套;パーカーオンコート;후드티와 코트;парка под плащом
354;workout top;workout top;Workout-Top;top corto gimnasio;top corto gimnasio;débardeur court;camisole courte;top da ginnastica;work-outtop;运动上衣;運動上衣;ワークアウトトップス;경기복 상의;топ для аэробики
355;mod parka;mod parka;Mod-Parka;parka larga;sudadera larga;parka simple;parka simple;parka mod;vintagejas;军装风派克大衣;摩斯大衣;モッズコート;야상 점퍼;стильная парка
356;tee-parka combo;tee-parka combo;Kapuzenpulli-Shirt-Kombi;sudadera con camiseta;sudadera con camiseta;t-⁠shirt sur sweat à capuche;t-shirt et parka;set maglietta e felpa;laagjestrui;连帽上衣配T恤;連帽上衣配T恤;パーカーオンＴシャツ;티셔츠와 후드 집업;парка с футболкой
360;heart apron;heart apron;Herzschürze;delantal corazón;delantal corazón;tablier cœur;tablier cœur;grembiule con cuore;hartenschort;爱心围裙;愛心圍裙;ハートのエプロン;하트 앞치마;фартук с сердечком
364;prince's tunic;prince's tunic;Prinzen-Tunika;capa de príncipe;capa de príncipe;tunique de prince charmant;tunique de prince charmant;tunica da principe;koninklijke tuniek;王子服;王子服;プリンスなふく;프린스 옷;туника принца
366;safety vest;safety vest;Sicherheitsweste;chaleco de seguridad;chaleco de seguridad;gilet de sécurité;veste de sécurité;giubba catarifrangente;veiligheidshesje;交通疏导员服;交通警察服;こうつうゆうどうのふく;신호수 조끼;светоотражающий жилет
367;tailcoat;tailcoat;Frack;frac;frac;queue-de-pie;queue-de-pie;frac;pandjesjas;燕尾服;燕尾服;えんびふく;연미복;фрак
370;folk shirt;folk shirt;Folklorepulli;jersey folk;suéter folk;pull folklorique;gilet folklorique;maglione folk;folkloristische trui;民族风针织衫;民族風針織衫;ネイティブニット;네이티브 니트;фольклорный свитер
371;football shirt;football shirt;Footballshirt;camiseta fútbol americano;camiseta fútbol americano;maillot de foot américain;maillot de football;maglietta da football;Americanfootballshirt;美式足球衬衫;美式足球襯衫;アメフトシャツ;미식축구 셔츠;американская футболка
372;skiwear;skiwear;Skijacke;chaqueta de esquí;chamarra de esquí;veste de ski;veste de ski;giacca da sci;ski-jack;滑雪外套;滑雪外套;スキーウェア;스키웨어;лыжная куртка
