label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
645;bicycle helmet;bicycle helmet;Fahrradhelm;casco de ciclista;casco de ciclista;casque de vélo;casque de vélo;casco da ciclista;fietshelm;单车头盔;單車安全帽;サイクルヘルメット;자전거 헬멧;велосипедный шлем
646;swimming cap;swimming cap;Schwimmkappe;gorro de natación;gorro de natación;bonnet de natation;casque de bain;cuffia da nuoto;badmuts;泳帽;泳帽;すいえいキャップ;수영 모자;шапочка для плавания
647;silk hat;silk hat;Asia-Mütze;gorro de seda;gorro de seda;chapeau en soie;chapeau en soie;cappello di seta;zijden muts;唐装帽;唐裝帽;チャイナハット;중국풍 모자;шелковая шапочка
656;tulip hat;tulip hat;Tulpenhut;gorro tulipán;gorro tulipán;chapeau tulipe;chapeau tulipe;cappello tulipano;tulphoed;郁金香帽;花瓣帽;チューリップハット;튤립 모자;панама-колокольчик
657;paisley bandanna;paisley bandanna;Paisleymuster-Bandana;pañuelo de cachemira;pañuelo de cachemira;bandana paisley;bandana paisley;bandana con motivo paisley;paisleybandana;变形虫图腾头巾;變形蟲圖騰頭巾;ペイズリーのバンダナ;페이즐리 반다나;бандана с узором пейсли
658;alpinist hat;alpinist hat;Gebirgshut;sombrero tirolés;sombrero tirolés;chapeau tyrolien;chapeau tyrolien;cappello tirolese;tirolerhoed;提洛尔帽子;提洛爾帽子;チロリアンハット;알프스풍 모자;горная шляпа
659;bowler hat with ribbon;bowler hat with ribbon;Schleifchen-Melone;bombín con lazo;bombín con lazo;chapeau melon à ruban;chapeau melon à ruban;bombetta con fiocco;bolhoed met lint;蝴蝶结圆顶硬礼帽;蝴蝶結圓頂硬禮帽;リボンボーラーハット;리본 페도라;котелок с лентой
660;wide-brim straw hat;wide-brim straw hat;Florentinerhut;pamela de paja;sombrero de paja amplio;chapeau de paille large;chapeau de paille large;cappello di paglia largo;strohoed met brede rand;宽边草帽;寬邊草帽;つばひろストローハット;챙 넓은 밀짚모자;широкополая «соломка»
661;dotted shower cap;dotted shower cap;Pünktchenduschhaube;gorro de ducha a lunares;gorra de ducha a lunares;bonnet de douche à pois;bonnet de douche à pois;cuffia da doccia a pois;douchemuts met stippen;圆点浴帽;圓點浴帽;みずたまシャワーキャップ;물방울 샤워캡;чепец для душа в горошек
662;fedora;fedora;Filzhut;fedora;fedora;chapeau de ville;chapeau de ville;cappello di feltro;gleufhoed;绅士帽;紳士帽;なかおれハット;페도라;фетровая шляпа
663;frugal hat;frugal hat;Lumpenhut;sombrero roñoso;sombrero roñoso;chapeau rapiécé;chapeau rapiécé;cappello modesto;opgelapte hoed;简朴帽子;簡樸帽子;しっそなぼうし;누더기 모자;рваная шляпа
664;sports cap;sports cap;Sportkappe;gorra deportiva;gorra deportiva;casquette de sport;casquette de sport;cappellino sportivo;sportieve pet;运动帽;運動帽;うんどうぼう;운동 모자;спортивная кепка
665;terry-cloth nightcap;terry-cloth nightcap;Frottee-Nachtmütze;gorro de dormir;gorro de dormir;bonnet de nuit tissu éponge;bonnet nuit tissu éponge;berretto di spugna;badstoffen slaapmuts;毛绒睡帽;毛絨睡帽;もこもこナイトキャップ;복슬복슬 나이트캡;махровый ночн. колпак
666;Santa hat;Santa hat;Weihnachtsmannmütze;gorro Papá Noel;gorro Papá Noel;bonnet de père Noël;tuque de père Noël;cappello da Babbo Natale;kerstmanmuts;圣诞帽;聖誕帽;サンタのぼうし;산타 모자;колпак Санты
667;royal crown;royal crown;Königskrone;corona imperial;corona imperial;couronne royale;couronne royale;corona reale;koninklijke kroon;王冠;王冠;おうかん;왕관;королевская корона
669;terry-cloth do-rag;terry-cloth do-rag;Handtuch;pañuelo felpa;pañuelo felpa;bandana simple;bandana simple;cappello di spugna;badstoffen durag;毛巾帽;毛巾帽;タオル;수건;махровая повязка
670;acorn knit cap;acorn knit cap;Eichelstrickmütze;gorro bellota;gorro bellota;bonnet gland tricoté;bonnet gland tricoté;cappellino ghianda di lana;gebreide eikelmuts;尖顶针织帽;尖頂針織帽;どんぐりニット;도토리 털모자;вязаная шапка-желудь
671;combat helmet;combat helmet;Soldatenhelm;casco de soldado;casco de soldado;casque lourd;casque de soldat;elmetto;gevechtshelm;钢盔;鋼盔;コンバットヘルメット;철모;военная каска
681;shallow knit cap;shallow knit cap;Ministrickmütze;minigorro de punto;minigorro tejido;mini bonnet tricoté;mini bonnet tricoté;cappellino basso di lana;korte muts;短版针织帽;短版針織帽;あさいニットぼう;얇은 털모자;вязаная мини-шапочка
684;captain's hat;captain's hat;Kapitänsmütze;gorra de capitán;gorra de capitán;casquette de capitaine;casquette capitaine;cappello da capitano;kapiteinspet;船长帽子;船長帽子;キャプテンのぼうし;캡틴 모자;фуражка капитана
685;dandy hat;dandy hat;Dandymütze;gorra elegante;gorra elegante;casquette de dandy;casquette de dandy;berretto da dandy;krantenjongenspet;报童帽;報童帽;キャスケット;카스케트;стильная кепка
688;wizard's cap;wizard's cap;Zauberhut;gorro mago;gorro mago;chapeau de magicien;chapeau de magicien;cappello da mago;tovenaarshoed;尖头帽;尖頭帽;とんがりぼうし;마법사 모자;колпак волшебника
689;balloon hat;balloon hat;Ballonhut;sombrero de globos;sombrero de globos;chapeau ballons;chapeau ballons;cappello di palloncini;ballonnenhoed;气球帽;氣球帽;バルーンハット;풍선 모자;шляпа из шариков
696;elegant hat;elegant hat;Schmuckhut;pamela elegante;pamela elegante;chapeau classe;chapeau élégant;cappello elegante;elegante hoed;优雅帽子;優雅帽子;エレガントなぼうし;엘레강스 모자;элегантная шляпа
701;jester's cap;jester's cap;Narrenkappe;gorro de bufón;gorro de bufón;chapeau de bouffon;chapeau de bouffon;cappello da giullare;narrenmuts;小丑帽子;小丑帽子;ピエロのぼうし;피에로 모자;колпак шута
710;jockey's helmet;jockey's helmet;Jockeyhelm;casco de jinete;casco de jinete;casque de jockey;casque de jockey;casco da fantino;jockeyhelm;马术头盔;馬術安全帽;ジョッキーヘルメット;기수 헬멧;шлем жокея
714;detective hat;detective hat;Detektivhut;gorra de detective;gorra de detective;casquette de détective;casquette détective;cappello da detective;detectivepet;名侦探帽;名偵探帽;めいたんていのぼうし;명탐정 모자;кепка детектива
719;straw hat;straw hat;Strohhut;sombrero de paja;sombrero de paja;chapeau de paille;chapeau de paille;cappello di paglia;strohoed;草帽;草帽;むぎわらぼうし;밀짚모자;соломенная шляпка
720;outback hat;outback hat;Western-Hut;sombrero austral;sombrero austral;feutre;feutre;cappello australiano;westernhoed;牛仔帽;牛仔帽;テンガロンハット;카우보이 모자;австралийская шляпа
724;snowy knit cap;snowy knit cap;Schneeflockenmütze;gorro de punto copos;gorro tejido copos;bonnet d'hiver tricoté;bonnet d'hiver tricoté;cappellino nevoso di lana;gebreide wintermuts;雪花针织帽;下雪針織帽;スノーニットぼう;스노 털모자;шапка со снежинками
725;colorful striped knit cap;colorful striped knit cap;Ringelpudelmütze;gorro de punto colorido;gorro tejido colorido;bonnet tricoté bariolé;bonnet tricoté bariolé;cappellino colorato di lana;kleurrijke gebreide muts;彩色波浪纹针织帽;彩色粗橫紋針織帽;カラフルボーダーニットぼう;컬러풀 줄무늬 털모자;пестрая шапка в полоску
751;imitation cow skull;imitation cow skull;Kuhschädelhelm;casco con cuernos;casco con cuernos;casque préhistorique;casque préhistorique;teschio di mucca;imitatiekoeienschedel;牛骨帽;牛骨帽;うしのほね;황소 두개골;муляж коровьего черепа
803;eggshell;eggshell;Eischalen-Hut;cáscara de huevo;cáscara de huevo;coquille d'œuf;coquille d'œuf;guscio d'uovo;eierschaal;蛋壳;蛋殼;たまごのから;달걀 껍질;скорлупа
816;cavalier hat;cavalier hat;Edelmann-Hut;sombrero mosquetero;sombrero mosquetero;chapeau de mousquetaire;chapeau de mousquetaire;cappello da moschettiere;musketiershoed;骑士帽;騎士帽;じゅうきしのぼうし;기사 모자;шляпа кавалериста
910;New Year's silk hat;New Year's silk hat;Neujahrszylinder;gorro de Año Nuevo chic;gorro de Año Nuevo chic;haut-de-forme nouvel an;haut-de-forme Nouvel An;cilindro di Capodanno;zijden nieuwjaarshoed;新年丝质礼帽;新年絲質禮帽;ニューイヤーシルクハット;새해 실크해트;новогодний цилиндр
929;ancient administrator hat;ancient administrator hat;Wushamao;gorro gestión imperial;gorro gestión imperial;chapeau Wu Sha;chapeau Wu Sha;cappello imperiale;oosterse hoed;乌纱帽;官帽;かんぼう;관모;древняя шапка мандарина
930;glengarry;glengarry;Schotten-Schiffchen;boina glengarry;boina glengarry;glengarry;glengarry;berretto scozzese;glengarry;黑卫士兵团帽;黑衛士兵團帽;グレンガリーぼう;글렌개리;гленгарри
935;pom casquette;pom casquette;Bommelhut;gorra con pompón;gorra con pompón;casquette à pompon;casquette à pompon;berretto con pon-pon;muts met klep en pompon;毛球报童帽;毛球報童帽;ボンボンつきキャスケット;폼폼 카스케트;теплая каскетка
936;tam-o'-shanter;tam-o'-shanter;Schottenmütze;boina escocesa;boina escocesa;béret écossais;tourmaline;basco scozzese;Schotse baret;苏格兰帽;蘇格蘭帽;スコットランドぼうし;스코틀랜드 모자;тэм-о-шентер
942;ribbon;ribbon;Schleifchen;lazo;lazo;nœud à cheveux;nœud à cheveux;fiocco;strikje;蝴蝶结;蝴蝶結;リボン;리본;бантик
949;halo;halo;Lichtkranz;halo;halo;auréole;auréole;aureola;aureool;天使光环;天使光環;てんしのわ;천사 링;нимб
950;nurse's cap;nurse's cap;Schwesternhaube;cofia enfermera;cofia enfermera;coiffe d'infirmière;coiffe d'infirmière;cuffia da infermiera;verpleegsterskapje;护士帽;護士帽;ナースキャップ;간호사 모자;шапочка медсестры
951;soft-serve hat;soft-serve hat;Softeis-Hut;gorro helado cremoso;gorro helado cremoso;chapeau glace italienne;chapeau glace italienne;cappello gelato;softijshoed;霜淇淋帽;霜淇淋帽;ソフトクリームなぼうし;소프트아이스크림 모자;шапочка-мороженое
952;bunny ears;bunny ears;Hasenohren-Haarreif;diadema orejitas de conejo;diadema orejitas de conejo;serre-tête oreilles de lapin;serre-tête oreilles de lapin;cerchietto da coniglio;konijnenoren;兔子耳朵;兔子耳朵;バニーのみみ;토끼 귀;заячьи ушки
953;straw umbrella hat;straw umbrella hat;Flach-Reishut;gorro de paja achatado;gorro de paja achatado;chapeau de bambou;chapeau de bambou;cappello di paglia orientale;ronde strohoed;三度笠;三度笠;さんどがさ;삿갓;соломенная шляпа-зонт
954;ribboned straw hat;ribboned straw hat;Mini-Strohhut;sombrero con lazo;sombrero con lazo;chapeau paille ruban;chapeau paille ruban;cappello di paglia e nastro;strohoed met lint;小帽子;小帽子;ちいさめなぼうし;작은 모자;плетеная шляпка с лентой
955;small silk hat;small silk hat;Mini-Seidenhut;minichistera;minichistera;chapeau de cavalière;chapeau de cavalière;cappello di seta piccolo;zijden hoedje;丝质小礼帽;絲質小禮帽;ちいさめシルクハット;작은 실크해트;шелковый мини-цилиндр
959;blue rose crown;blue rose crown;Blaurosenkrone;guirnalda rosa azul;tiara rosas azules;coiffe roses bleues;coiffe roses bleues;corona di rose blu;blauwe-rozenkroon;蓝色玫瑰花冠;藍色玫瑰花冠;バラのかんむり・ブルー;블루 장미 화관;синий венок из роз
960;gold rose crown;gold rose crown;Goldrosenkrone;guirnalda rosa dorada;tiara rosas doradas;coiffe roses dorées;coiffe roses dorées;corona di rose d'oro;gouden rozenkroon;金色玫瑰花冠;金色玫瑰花冠;バラのかんむり・ゴールド;골드 장미 화관;золотой венок из роз
961;tiara;tiara;Diadem;tiara;tiara;tiare;tiare;tiara;tiara;皇冠;頭冠;ティアラ;티아라;диадема
