label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
Flower_02939;yellow roses;yellow roses;Bernsteinrose;rosa amarilla;rosa amarilla;rose jaune;rose jaune;rosa gialla;gele roos;黄色玫瑰;黃色玫瑰;きいろいバラ;노란 장미;желтая роза
Flower_02939_pl;yellow roses;yellow roses;Bernsteinrosen;rosas amarillas;rosas amarillas;roses jaunes;roses jaunes;rose gialle;gele rozen;黄色玫瑰;黃色玫瑰;きいろいバラ;노란 장미;желтые розы
Flower_02943;pink roses;pink roses;Pinkrose;rosa rosada;rosa rosada;rose rose;rose rose;rosa rosa;roze roos;粉红玫瑰;粉紅玫瑰;ピンクのバラ;핑크색 장미;розовая роза
Flower_02943_pl;pink roses;pink roses;Pinkrosen;rosas rosadas;rosas rosadas;roses roses;roses roses;rose rosa;roze rozen;粉红玫瑰;粉紅玫瑰;ピンクのバラ;핑크색 장미;розовые розы
Flower_02947;orange roses;orange roses;Sonnenrose;rosa naranja;rosa naranja;rose orange;rose orange;rosa arancione;oranje roos;橘色玫瑰;橘色玫瑰;オレンジのバラ;오렌지색 장미;оранжевая роза
Flower_02947_pl;orange roses;orange roses;Sonnenrosen;rosas naranjas;rosas naranjas;roses orange;roses orange;rose arancioni;oranje rozen;橘色玫瑰;橘色玫瑰;オレンジのバラ;오렌지색 장미;оранжевые розы
Flower_02951;purple roses;purple roses;Lilarose;rosa malva;rosa morada;rose mauve;rose mauve;rosa indaco;paarse roos;紫色玫瑰;紫色玫瑰;むらさきのバラ;보라색 장미;фиолетовая роза
Flower_02951_pl;purple roses;purple roses;Lilarosen;rosas malvas;rosas moradas;roses mauves;roses mauves;rose indaco;paarse rozen;紫色玫瑰;紫色玫瑰;むらさきのバラ;보라색 장미;фиолетовые розы
Flower_02955;black roses;black roses;Schwarzrose;rosa negra;rosa negra;rose noire;rose noire;rosa nera;zwarte roos;黑色玫瑰;黑色玫瑰;くろいバラ;검정 장미;черная роза
Flower_02955_pl;black roses;black roses;Schwarzrosen;rosas negras;rosas negras;roses noires;roses noires;rose nere;zwarte rozen;黑色玫瑰;黑色玫瑰;くろいバラ;검정 장미;черные розы
Flower_02959;blue roses;blue roses;Blaurose;rosa azul;rosa azul;rose bleue;rose bleue;rosa blu;blauwe roos;蓝色玫瑰;藍色玫瑰;あおいバラ;파란 장미;синяя роза
Flower_02959_pl;blue roses;blue roses;Blaurosen;rosas azules;rosas azules;roses bleues;roses bleues;rose blu;blauwe rozen;蓝色玫瑰;藍色玫瑰;あおいバラ;파란 장미;синие розы
Flower_02963;gold roses;gold roses;Goldrose;rosa dorada;rosa dorada;rose dorée;rose dorée;rosa d'oro;gouden roos;金色玫瑰;金色玫瑰;きんのバラ;금장미;золотая роза
Flower_02963_pl;gold roses;gold roses;Goldrosen;rosas doradas;rosas doradas;roses dorées;roses dorées;rose d'oro;gouden rozen;金色玫瑰;金色玫瑰;きんのバラ;금장미;золотые розы
Flower_02979;white lilies;white lilies;Osterlilie;lirio blanco;lirio blanco;lys blanc;lys blanc;giglio bianco;witte lelie;白色百合;白色百合;しろいユリ;하얀 백합;белая лилия
Flower_02979_pl;white lilies;white lilies;Osterlilien;lirios blancos;lirios blancos;lys blancs;lys blancs;gigli bianchi;witte lelies;白色百合;白色百合;しろいユリ;하얀 백합;белые лилии
Flower_02983;red lilies;red lilies;Rotlilie;lirio rojo;lirio rojo;lys rouge;lys rouge;giglio rosso;rode lelie;红色百合;紅色百合;あかいユリ;빨간 백합;красная лилия
Flower_02983_pl;red lilies;red lilies;Rotlilien;lirios rojos;lirios rojos;lys rouges;lys rouges;gigli rossi;rode lelies;红色百合;紅色百合;あかいユリ;빨간 백합;красные лилии
Flower_02987;yellow lilies;yellow lilies;Pyrenäenlilie;lirio amarillo;lirio amarillo;lys jaune;lys jaune;giglio giallo;gele lelie;黄色百合;黃色百合;きいろいユリ;노란 백합;желтая лилия
Flower_02987_pl;yellow lilies;yellow lilies;Pyrenäenlilien;lirios amarillos;lirios amarillos;lys jaunes;lys jaunes;gigli gialli;gele lelies;黄色百合;黃色百合;きいろいユリ;노란 백합;желтые лилии
Flower_02991;pink lilies;pink lilies;Türkenbundlilie;lirio rosa;lirio rosa;lys rose;lys rose;giglio rosa;roze lelie;粉红百合;粉紅百合;ピンクのユリ;핑크색 백합;розовая лилия
Flower_02991_pl;pink lilies;pink lilies;Türkenbundlilien;lirios rosas;lirios rosas;lys roses;lys roses;gigli rosa;roze lelies;粉红百合;粉紅百合;ピンクのユリ;핑크색 백합;розовые лилии
Flower_02995;orange lilies;orange lilies;Feuerlilie;lirio naranja;lirio naranja;lys orange;lys orange;giglio arancione;oranje lelie;橘色百合;橘色百合;オレンジのユリ;오렌지색 백합;оранжевая лилия
Flower_02995_pl;orange lilies;orange lilies;Feuerlilien;lirios naranjas;lirios naranjas;lys orange;lys orange;gigli arancioni;oranje lelies;橘色百合;橘色百合;オレンジのユリ;오렌지색 백합;оранжевые лилии
Flower_02999;black lilies;black lilies;Dunkellilie;lirio negro;lirio negro;lys noir;lys noir;giglio nero;zwarte lelie;黑色百合;黑色百合;くろいユリ;검정 백합;черная лилия
Flower_02999_pl;black lilies;black lilies;Dunkellilien;lirios negros;lirios negros;lys noirs;lys noirs;gigli neri;zwarte lelies;黑色百合;黑色百合;くろいユリ;검정 백합;черные лилии
Flower_03709;white windflowers;white windflowers;Weißanemone;anémona blanca;anémona blanca;anémone blanche;anémone blanche;anemone bianco;witte anemoon;白色银莲花;白色銀蓮花;しろいアネモネ;하얀 아네모네;белая ветреница
Flower_03709_pl;white windflowers;white windflowers;Weißanemonen;anémonas blancas;anémonas blancas;anémones blanches;anémones blanches;anemoni bianchi;witte anemonen;白色银莲花;白色銀蓮花;しろいアネモネ;하얀 아네모네;белые ветреницы
Flower_03713;orange windflowers;orange windflowers;Orangeanemone;anémona naranja;anémona naranja;anémone orange;anémone orange;anemone arancione;oranje anemoon;橘色银莲花;橘色銀蓮花;オレンジのアネモネ;오렌지색 아네모네;оранжевая ветреница
Flower_03713_pl;orange windflowers;orange windflowers;Orangeanemonen;anémonas naranjas;anémonas naranjas;anémones orange;anémones orange;anemoni arancioni;oranje anemonen;橘色银莲花;橘色銀蓮花;オレンジのアネモネ;오렌지색 아네모네;оранжевые ветреницы
Flower_03717;blue windflowers;blue windflowers;Blauanemone;anémona azul;anémona azul;anémone bleue;anémone bleue;anemone blu;blauwe anemoon;蓝色银莲花;藍色銀蓮花;あおいアネモネ;파란 아네모네;синяя ветреница
Flower_03717_pl;blue windflowers;blue windflowers;Blauanemonen;anémonas azules;anémonas azules;anémones bleues;anémones bleues;anemoni blu;blauwe anemonen;蓝色银莲花;藍色銀蓮花;あおいアネモネ;파란 아네모네;синие ветреницы
Flower_03720;pink windflowers;pink windflowers;Pinkanemone;anémona rosa;anémona rosa;anémone rose;anémone rose;anemone rosa;roze anemoon;粉红银莲花;粉紅銀蓮花;ピンクのアネモネ;핑크색 아네모네;розовая ветреница
Flower_03720_pl;pink windflowers;pink windflowers;Pinkanemonen;anémonas rosas;anémonas rosas;anémones roses;anémones roses;anemoni rosa;roze anemonen;粉红银莲花;粉紅銀蓮花;ピンクのアネモネ;핑크색 아네모네;розовые ветреницы
Flower_03723;red windflowers;red windflowers;Rotanemone;anémona roja;anémona roja;anémone rouge;anémone rouge;anemone rosso;rode anemoon;红色银莲花;紅色銀蓮花;あかいアネモネ;빨간 아네모네;красная ветреница
Flower_03723_pl;red windflowers;red windflowers;Rotanemonen;anémonas rojas;anémonas rojas;anémones rouges;anémones rouges;anemoni rossi;rode anemonen;红色银莲花;紅色銀蓮花;あかいアネモネ;빨간 아네모네;красные ветреницы
Flower_03727;purple windflowers;purple windflowers;Purpuranemone;anémona violeta;anémona morada;anémone mauve;anémone mauve;anemone indaco;paarse anemoon;紫色银莲花;紫色銀蓮花;むらさきのアネモネ;보라색 아네모네;фиолетовая ветреница
Flower_03727_pl;purple windflowers;purple windflowers;Purpuranemonen;anémonas violetas;anémonas moradas;anémones mauves;anémones mauves;anemoni indaco;paarse anemonen;紫色银莲花;紫色銀蓮花;むらさきのアネモネ;보라색 아네모네;фиолетовые ветреницы
Flower_03730;white hyacinths;white hyacinths;Weißhyazinthe;jacinto blanco;jacinto blanco;jacinthe blanche;jacinthe blanche;giacinto bianco;witte hyacint;白色风信子;白色風信子;しろいヒヤシンス;하얀 히아신스;белый гиацинт
Flower_03730_pl;white hyacinths;white hyacinths;Weißhyazinthen;jacintos blancos;jacintos blancos;jacinthes blanches;jacinthes blanches;giacinti bianchi;witte hyacinten;白色风信子;白色風信子;しろいヒヤシンス;하얀 히아신스;белые гиацинты
Flower_03734;yellow hyacinths;yellow hyacinths;Gelbhyazinthe;jacinto amarillo;jacinto amarillo;jacinthe jaune;jacinthe jaune;giacinto giallo;gele hyacint;黄色风信子;黃色風信子;きいろいヒヤシンス;노란 히아신스;желтый гиацинт
Flower_03734_pl;yellow hyacinths;yellow hyacinths;Gelbhyazinthen;jacintos amarillos;jacintos amarillos;jacinthes jaunes;jacinthes jaunes;giacinti gialli;gele hyacinten;黄色风信子;黃色風信子;きいろいヒヤシンス;노란 히아신스;желтые гиацинты
Flower_03738;pink hyacinths;pink hyacinths;Rosahyazinthe;jacinto rosa;jacinto rosa;jacinthe rose;jacinthe rose;giacinto rosa;roze hyacint;粉红风信子;粉紅風信子;ピンクのヒヤシンス;핑크색 히아신스;розовый гиацинт
Flower_03738_pl;pink hyacinths;pink hyacinths;Rosahyazinthen;jacintos rosas;jacintos rosas;jacinthes roses;jacinthes roses;giacinti rosa;roze hyacinten;粉红风信子;粉紅風信子;ピンクのヒヤシンス;핑크색 히아신스;розовые гиацинты
Flower_03741;orange hyacinths;orange hyacinths;Orangehyazinthe;jacinto naranja;jacinto naranja;jacinthe orange;jacinthe orange;giacinto arancione;oranje hyacint;橘色风信子;橘色風信子;オレンジのヒヤシンス;오렌지색 히아신스;оранжевый гиацинт
Flower_03741_pl;orange hyacinths;orange hyacinths;Orangehyazinthen;jacintos naranjas;jacintos naranjas;jacinthes orange;jacinthes orange;giacinti arancioni;oranje hyacinten;橘色风信子;橘色風信子;オレンジのヒヤシンス;오렌지색 히아신스;оранжевые гиацинты
Flower_03744;red hyacinths;red hyacinths;Rothyazinthe;jacinto rojo;jacinto rojo;jacinthe rouge;jacinthe rouge;giacinto rosso;rode hyacint;红色风信子;紅色風信子;あかいヒヤシンス;빨간 히아신스;красный гиацинт
Flower_03744_pl;red hyacinths;red hyacinths;Rothyazinthen;jacintos rojos;jacintos rojos;jacinthes rouges;jacinthes rouges;giacinti rossi;rode hyacinten;红色风信子;紅色風信子;あかいヒヤシンス;빨간 히아신스;красные гиацинты
Flower_03748;blue hyacinths;blue hyacinths;Blauhyazinthe;jacinto azul;jacinto azul;jacinthe bleue;jacinthe bleue;giacinto blu;blauwe hyacint;蓝色风信子;藍色風信子;あおいヒヤシンス;파란 히아신스;синий гиацинт
Flower_03748_pl;blue hyacinths;blue hyacinths;Blauhyazinthen;jacintos azules;jacintos azules;jacinthes bleues;jacinthes bleues;giacinti blu;blauwe hyacinten;蓝色风信子;藍色風信子;あおいヒヤシンス;파란 히아신스;синие гиацинты
Flower_03751;purple hyacinths;purple hyacinths;Purpurhyazinthe;jacinto violeta;jacinto morado;jacinthe mauve;jacinthe mauve;giacinto indaco;paarse hyacint;紫色风信子;紫色風信子;むらさきのヒヤシンス;보라색 히아신스;фиолетовый гиацинт
Flower_03751_pl;purple hyacinths;purple hyacinths;Purpurhyazinthen;jacintos violetas;jacintos morados;jacinthes mauves;jacinthes mauves;giacinti indaco;paarse hyacinten;紫色风信子;紫色風信子;むらさきのヒヤシンス;보라색 히아신스;фиолетовые гиацинты
Flower_03754;white mums;white mums;Weißchrysantheme;crisantemo blanco;crisantemo blanco;chrysanthème blanc;chrysanthème blanc;crisantemo bianco;witte chrysant;白色菊花;白色菊花;しろいキク;하얀 국화;белая хризантема
Flower_03754_pl;white mums;white mums;Weißchrysanthemen;crisantemos blancos;crisantemos blancos;chrysanthèmes blancs;chrysanthèmes blancs;crisantemi bianchi;witte chrysanten;白色菊花;白色菊花;しろいキク;하얀 국화;белые хризантемы
Flower_03758;yellow mums;yellow mums;Gelbchrysantheme;crisantemo amarillo;crisantemo amarillo;chrysanthème jaune;chrysanthème jaune;crisantemo giallo;gele chrysant;黄色菊花;黃色菊花;きいろいキク;노란 국화;желтая хризантема
Flower_03758_pl;yellow mums;yellow mums;Gelbchrysanthemen;crisantemos amarillos;crisantemos amarillos;chrysanthèmes jaunes;chrysanthèmes jaunes;crisantemi gialli;gele chrysanten;黄色菊花;黃色菊花;きいろいキク;노란 국화;желтые хризантемы
Flower_03762;purple mums;purple mums;Lilachrysantheme;crisantemo violeta;crisantemo morado;chrysanthème mauve;chrysanthème mauve;crisantemo indaco;paarse chrysant;紫色菊花;紫色菊花;むらさきのキク;보라색 국화;фиолетовая хризантема
Flower_03762_pl;purple mums;purple mums;Lilachrysanthemen;crisantemos violetas;crisantemos morados;chrysanthèmes mauves;chrysanthèmes mauves;crisantemi indaco;paarse chrysanten;紫色菊花;紫色菊花;むらさきのキク;보라색 국화;фиолетовые хризантемы
Flower_03765;pink mums;pink mums;Rosachrysantheme;crisantemo rosa;crisantemo rosa;chrysanthème rose;chrysanthème rose;crisantemo rosa;roze chrysant;粉红菊花;粉紅菊花;ピンクのキク;핑크색 국화;розовая хризантема
Flower_03765_pl;pink mums;pink mums;Rosachrysanthemen;crisantemos rosas;crisantemos rosas;chrysanthèmes roses;chrysanthèmes roses;crisantemi rosa;roze chrysanten;粉红菊花;粉紅菊花;ピンクのキク;핑크색 국화;розовые хризантемы
Flower_03768;red mums;red mums;Rotchrysantheme;crisantemo rojo;crisantemo rojo;chrysanthème rouge;chrysanthème rouge;crisantemo rosso;rode chrysant;红色菊花;紅色菊花;あかいキク;빨간 국화;красная хризантема
Flower_03768_pl;red mums;red mums;Rotchrysanthemen;crisantemos rojos;crisantemos rojos;chrysanthèmes rouges;chrysanthèmes rouges;crisantemi rossi;rode chrysanten;红色菊花;紅色菊花;あかいキク;빨간 국화;красные хризантемы
Flower_05175;green mums;green mums;Grünchrysantheme;crisantemo verde;crisantemo verde;chrysanthème vert;chrysanthème vert;crisantemo verde;groene chrysant;绿色菊花;綠色菊花;みどりのキク;초록색 국화;зеленая хризантема
Flower_05175_pl;green mums;green mums;Grünchrysanthemen;crisantemos verdes;crisantemos verdes;chrysanthèmes verts;chrysanthèmes verts;crisantemi verdi;groene chrysanten;绿色菊花;綠色菊花;みどりのキク;초록색 국화;зеленые хризантемы
FlowerBud_02627;red-cosmos stems;red-cosmos stems;Rotcosmea (Spross);brote de cosmos rojo;brote de cosmos rojo;pousses de cosmos rouges;pousses de cosmos rouges;gemma di cosmea rossa;rode-cosmea-stelen;红色波斯菊花茎;紅色波斯菊花莖;あかいコスモスのくき;빨간 코스모스 줄기;стебли красной космеи
FlowerBud_02628;red-cosmos buds;red-cosmos buds;Rotcosmea (Knospen);capullo de cosmos rojo;capullo de cosmos rojo;boutons de cosmos rouges;boutons de cosmos rouges;bocciolo di cosmea rossa;rode cosmea's in knop;红色波斯菊花蕾;紅色波斯菊花蕾;あかいコスモスのつぼみ;빨간 코스모스 꽃봉오리;бутоны красной космеи
FlowerBud_02630;white-cosmos stems;white-cosmos stems;Weißcosmea (Spross);brote de cosmos blanco;brote de cosmos blanco;pousses de cosmos blancs;pousses de cosmos blancs;gemma di cosmea bianca;witte-cosmea-stelen;白色波斯菊花茎;白色波斯菊花莖;しろいコスモスのくき;하얀 코스모스 줄기;стебли белой космеи
FlowerBud_02631;white-cosmos buds;white-cosmos buds;Weißcosmea (Knospen);capullo de cosmos blanco;capullo de cosmos blanco;boutons de cosmos blancs;boutons de cosmos blancs;bocciolo di cosmea bianca;witte cosmea's in knop;白色波斯菊花蕾;白色波斯菊花蕾;しろいコスモスのつぼみ;하얀 코스모스 꽃봉오리;бутоны белой космеи
FlowerBud_02865;yellow-cosmos stems;yellow-cosmos stems;Gelbcosmea (Spross);brote de cosmos amarillo;brote de cosmos amarillo;pousses de cosmos jaunes;pousses de cosmos jaunes;gemma di cosmea gialla;gele-cosmea-stelen;黄色波斯菊花茎;黃色波斯菊花莖;きいろいコスモスのくき;노란 코스모스 줄기;стебли желтой космеи
FlowerBud_02866;yellow-cosmos buds;yellow-cosmos buds;Gelbcosmea (Knospen);capullo de cosmos amarillo;capullo de cosmos amarillo;boutons de cosmos jaunes;boutons de cosmos jaunes;bocciolo di cosmea gialla;gele cosmea's in knop;黄色波斯菊花蕾;黃色波斯菊花蕾;きいろいコスモスのつぼみ;노란 코스모스 꽃봉오리;бутоны желтой космеи
FlowerBud_02869;pink-cosmos stems;pink-cosmos stems;Pinkcosmea (Spross);brote de cosmos rosa;brote de cosmos rosa;pousses de cosmos roses;pousses de cosmos roses;gemma di cosmea rosa;roze-cosmea-stelen;粉红波斯菊花茎;粉紅波斯菊花莖;ピンクのコスモスのくき;핑크색 코스모스 줄기;стебли розовой космеи
FlowerBud_02870;pink-cosmos buds;pink-cosmos buds;Pinkcosmea (Knospen);capullo de cosmos rosa;capullo de cosmos rosa;boutons de cosmos roses;boutons de cosmos roses;bocciolo di cosmea rosa;roze cosmea's in knop;粉红波斯菊花蕾;粉紅波斯菊花蕾;ピンクのコスモスのつぼみ;핑크색 코스모스 꽃봉오리;бутоны розовой космеи
FlowerBud_02873;orange-cosmos stems;orange-cosmos stems;Orangecosmea (Spross);brote de cosmos naranja;brote de cosmos naranja;pousses de cosmos orange;pousses de cosmos orange;gemma di cosmea arancione;oranje-cosmea-stelen;橘色波斯菊花茎;橘色波斯菊花莖;オレンジのコスモスのくき;오렌지색 코스모스 줄기;стебли оранжевой космеи
FlowerBud_02874;orange-cosmos buds;orange-cosmos buds;Orangecosmea (Knospen);capullo de cosmos naranja;capullo de cosmos naranja;boutons de cosmos orange;boutons de cosmos orange;bocciolo cosmea arancione;oranje cosmea's in knop;橘色波斯菊花蕾;橘色波斯菊花蕾;オレンジのコスモスのつぼみ;오렌지색 코스모스 꽃봉오리;бутоны оранжевой космеи
FlowerBud_02877;black-cosmos stems;black-cosmos stems;Schwarzcosmea (Spross);brote de cosmos negro;brote de cosmos negro;pousses de cosmos noirs;pousses de cosmos noirs;gemma di cosmea nera;zwarte-cosmea-stelen;黑色波斯菊花茎;黑色波斯菊花莖;くろいコスモスのくき;검정 코스모스 줄기;стебли черной космеи
FlowerBud_02878;black-cosmos buds;black-cosmos buds;Schwarzcosmea (Knospen);capullo de cosmos negro;capullo de cosmos negro;boutons de cosmos noirs;boutons de cosmos noirs;bocciolo di cosmea nera;zwarte cosmea's in knop;黑色波斯菊花蕾;黑色波斯菊花蕾;くろいコスモスのつぼみ;검정 코스모스 꽃봉오리;бутоны черной космеи
FlowerBud_02881;white-tulip stems;white-tulip stems;Triumphtulpe (Spross);brote de tulipán blanco;brote de tulipán blanco;pousses de tulipes blanches;pousses de tulipes blanches;gemma di tulipano bianco;witte-tulpenstelen;白色郁金香花茎;白色鬱金香花莖;しろいチューリップのくき;하얀 튤립 줄기;стебли белого тюльпана
FlowerBud_02882;white-tulip buds;white-tulip buds;Triumphtulpe (Knospen);capullo de tulipán blanco;capullo de tulipán blanco;boutons de tulipes blanches;boutons de tulipes blanches;bocciolo di tulipano bianco;witte tulpen in knop;白色郁金香花蕾;白色鬱金香花蕾;しろいチューリップのつぼみ;하얀 튤립 꽃봉오리;бутоны белого тюльпана
FlowerBud_02885;red-tulip stems;red-tulip stems;Papageitulpe (Spross);brote de tulipán rojo;brote de tulipán rojo;pousses de tulipes rouges;pousses de tulipes rouges;gemma di tulipano rosso;rode-tulpenstelen;红色郁金香花茎;紅色鬱金香花莖;あかいチューリップのくき;빨간 튤립 줄기;стебли красн. тюльпана
FlowerBud_02886;red-tulip buds;red-tulip buds;Papageitulpe (Knospen);capullo de tulipán rojo;capullo de tulipán rojo;boutons de tulipes rouges;boutons de tulipes rouges;bocciolo di tulipano rosso;rode tulpen in knop;红色郁金香花蕾;紅色鬱金香花蕾;あかいチューリップのつぼみ;빨간 튤립 꽃봉오리;бутоны красн. тюльпана
FlowerBud_02889;yellow-tulip stems;yellow-tulip stems;Viridifloratulpe (Spross);brote de tulipán amarillo;brote de tulipán amarillo;pousses de tulipes jaunes;pousses de tulipes jaunes;gemma di tulipano giallo;gele-tulpenstelen;黄色郁金香花茎;黃色鬱金香花莖;きいろいチューリップのくき;노란 튤립 줄기;стебли желтого тюльпана
FlowerBud_02890;yellow-tulip buds;yellow-tulip buds;Viridifloratulpe (Knospen);capullo de tulipán amarillo;capullo de tulipán amarillo;boutons de tulipes jaunes;boutons de tulipes jaunes;bocciolo di tulipano giallo;gele tulpen in knop;黄色郁金香花蕾;黃色鬱金香花蕾;きいろいチューリップのつぼみ;노란 튤립 꽃봉오리;бутоны желтого тюльпана
FlowerBud_02893;pink-tulip stems;pink-tulip stems;Grengjer-Tulpe (Spross);brote de tulipán rosa;brote de tulipán rosa;pousses de tulipes roses;pousses de tulipes roses;gemma di tulipano rosa;roze-tulpenstelen;粉红郁金香花茎;粉紅鬱金香花莖;ピンクのチューリップのくき;핑크색 튤립 줄기;стебли розов. тюльпана
FlowerBud_02894;pink-tulip buds;pink-tulip buds;Grengjer-Tulpe (Knospen);capullo de tulipán rosa;capullo de tulipán rosa;boutons de tulipes roses;boutons de tulipes roses;bocciolo di tulipano rosa;roze tulpen in knop;粉红郁金香花蕾;粉紅鬱金香花蕾;ピンクのチューリップのつぼみ;핑크색 튤립 꽃봉오리;бутоны розов. тюльпана
FlowerBud_02897;orange-tulip stems;orange-tulip stems;Flachlandtulpe (Spross);brote de tulipán naranja;brote de tulipán naranja;pousses de tulipes orange;pousses de tulipes orange;gemma tulipano arancione;oranje-tulpenstelen;橘色郁金香花茎;橘色鬱金香花莖;オレンジのチューリップのくき;오렌지색 튤립 줄기;стебли оранж. тюльпана
FlowerBud_02898;orange-tulip buds;orange-tulip buds;Flachlandtulpe (Knospen);capullo de tulipán naranja;capullo de tulipán naranja;boutons de tulipes orange;boutons de tulipes orange;bocciolo tulipano arancione;oranje tulpen in knop;橘色郁金香花蕾;橘色鬱金香花蕾;オレンジのチューリップのつぼみ;오렌지색 튤립 꽃봉오리;бутоны оранж. тюльпана
FlowerBud_02901;purple-tulip stems;purple-tulip stems;Wildtulpe (Spross);brote de tulipán violeta;brote de tulipán morado;pousses de tulipes mauves;pousses de tulipes mauves;gemma di tulipano indaco;paarse-tulpenstelen;紫色郁金香花茎;紫色鬱金香花莖;むらさきのチューリップのくき;보라색 튤립 줄기;стебли фиолет. тюльпана
FlowerBud_02902;purple-tulip buds;purple-tulip buds;Wildtulpe (Knospen);capullo de tulipán violeta;capullo de tulipán morado;boutons de tulipes mauves;boutons de tulipes mauves;bocciolo di tulipano indaco;paarse tulpen in knop;紫色郁金香花蕾;紫色鬱金香花蕾;むらさきのチューリップのつぼみ;보라색 튤립 꽃봉오리;бутоны фиолет. тюльпана
FlowerBud_02905;black-tulip stems;black-tulip stems;Römertulpe (Spross);brote de tulipán negro;brote de tulipán negro;pousses de tulipes noires;pousses de tulipes noires;gemma di tulipano nero;zwarte-tulpenstelen;黑色郁金香花茎;黑色鬱金香花莖;くろいチューリップのくき;검정 튤립 줄기;стебли черного тюльпана
FlowerBud_02906;black-tulip buds;black-tulip buds;Römertulpe (Knospen);capullo de tulipán negro;capullo de tulipán negro;boutons de tulipes noires;boutons de tulipes noires;bocciolo di tulipano nero;zwarte tulpen in knop;黑色郁金香花蕾;黑色鬱金香花蕾;くろいチューリップのつぼみ;검정 튤립 꽃봉오리;бутоны черного тюльпана
FlowerBud_02909;white-pansy stems;white-pansy stems;Pfingstveilchen (Spross);brote de viola blanca;brote de viola blanca;pousses pensées blanches;pousses pensées blanches;gemma di viola bianca;witte-viooltjesstelen;白色三色堇花茎;白色三色堇花莖;しろいパンジーのくき;하얀 팬지 줄기;стебли белой фиалки
FlowerBud_02910;white-pansy buds;white-pansy buds;Pfingstveilchen (Knospen);capullo de viola blanca;capullo de viola blanca;boutons pensées blanches;boutons pensées blanches;bocciolo di viola bianca;witte viooltjes in knop;白色三色堇花蕾;白色三色堇花蕾;しろいパンジーのつぼみ;하얀 팬지 꽃봉오리;бутоны белой фиалки
FlowerBud_02913;red-pansy stems;red-pansy stems;Alpenveilchen (Spross);brote de viola roja;brote de viola roja;pousses pensées rouges;pousses pensées rouges;gemma di viola rossa;rode-viooltjesstelen;红色三色堇花茎;紅色三色堇花莖;あかいパンジーのくき;빨간 팬지 줄기;стебли красной фиалки
FlowerBud_02914;red-pansy buds;red-pansy buds;Alpenveilchen (Knospen);capullo de viola roja;capullo de viola roja;boutons pensées rouges;boutons pensées rouges;bocciolo di viola rossa;rode viooltjes in knop;红色三色堇花蕾;紅色三色堇花蕾;あかいパンジーのつぼみ;빨간 팬지 꽃봉오리;бутоны красной фиалки
FlowerBud_02917;yellow-pansy stems;yellow-pansy stems;Hornveilchen (Spross);brote de viola amarilla;brote de viola amarilla;pousses pensées jaunes;pousses pensées jaunes;gemma di viola gialla;gele-viooltjesstelen;黄色三色堇花茎;黃色三色堇花莖;きいろいパンジーのくき;노란 팬지 줄기;стебли желтой фиалки
FlowerBud_02918;yellow-pansy buds;yellow-pansy buds;Hornveilchen (Knospen);capullo de viola amarilla;capullo de viola amarilla;boutons pensées jaunes;boutons pensées jaunes;bocciolo di viola gialla;gele viooltjes in knop;黄色三色堇花蕾;黃色三色堇花蕾;きいろいパンジーのつぼみ;노란 팬지 꽃봉오리;бутоны желтой фиалки
FlowerBud_02921;orange-pansy stems;orange-pansy stems;Stiefmütterchen (Spross);brote de viola roja/amarilla;brote de viola roja/amarilla;pousses pensées orange;pousses pensées orange;gemma di viola arancione;oranje-viooltjesstelen;红黄三色堇花茎;紅黃三色堇花莖;あかきいろパンジーのくき;2색 팬지 줄기;стебли оранжев. фиалки
FlowerBud_02922;orange-pansy buds;orange-pansy buds;Stiefmütterchen (Knospen);capullo viola roja/amarilla;capullo viola roja/amarilla;boutons pensées orange;boutons pensées orange;bocciolo di viola arancione;oranje viooltjes in knop;红黄三色堇花蕾;紅黃三色堇花蕾;あかきいろパンジーのつぼみ;2색 팬지 꽃봉오리;бутоны оранжев. фиалки
FlowerBud_02925;purple-pansy stems;purple-pansy stems;Hainveilchen (Spross);brote de viola violeta;brote de viola morada;pousses pensées mauves;pousses pensées mauves;gemma di viola indaco;paarse-viooltjesstelen;紫色三色堇花茎;紫色三色堇花莖;むらさきのパンジーのくき;보라색 팬지 줄기;стебли фиолетов. фиалки
FlowerBud_02926;purple-pansy buds;purple-pansy buds;Hainveilchen (Knospen);capullo de viola violeta;capullo de viola morada;boutons pensées mauves;boutons pensées mauves;bocciolo di viola indaco;paarse viooltjes in knop;紫色三色堇花蕾;紫色三色堇花蕾;むらさきのパンジーのつぼみ;보라색 팬지 꽃봉오리;бутоны фиолет. фиалки
FlowerBud_02929;blue-pansy stems;blue-pansy stems;Duftveilchen (Spross);brote de viola azul;brote de viola azul;pousses pensées bleues;pousses pensées bleues;gemma di viola blu;blauwe-viooltjesstelen;蓝色三色堇花茎;藍色三色堇花莖;あおいパンジーのくき;파란 팬지 줄기;стебли синей фиалки
FlowerBud_02930;blue-pansy buds;blue-pansy buds;Duftveilchen (Knospen);capullo de viola azul;capullo de viola azul;boutons pensées bleues;boutons pensées bleues;bocciolo di viola blu;blauwe viooltjes in knop;蓝色三色堇花蕾;藍色三色堇花蕾;あおいパンジーのつぼみ;파란 팬지 꽃봉오리;бутоны синей фиалки
