label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
842;box-pleated skirt;box-pleated skirt;Kellerfaltenrock;falda plisada corta;falda plisada corta;jupe plissée courte;jupe plissée courte;gonna corta plissettata;stolpplooirok;直筒百褶裙;直筒前褶裙;ボックスプリーツスカート;박스 플리츠 스커트;мини-юбка с бантовкой
843;faux-shearling skirt;faux-shearling skirt;Kunstfellrock;falda corta sherpa;falda corta piel sintética;jupe en imitation agneau;jupe fourrée;gonna in finto montone;winterrok;麂皮毛毛裙;麂皮裙;ムートンスカート;양가죽 스커트;юбка «под овчину»
844;striped shorts;striped shorts;Streifen-Shorts;pantalón corto franjas;pantalón corto franjas;short à rayures bariolé;short à rayures bariolé;pantaloncino a righe;gestreepte short;混色条纹热裤;混色條紋熱褲;マルチストライプのホットパンツ;스트라이프 핫팬츠;полосатые шорты
845;knit pants;knit pants;Strickhose;pantalón de punto;pantalón tejido;pantalon en tricot;pantalon en tricot;pantalone di maglia;gebreide broek;针织裤;針織褲;ニットパンツ;니트 바지;вязаные штаны
846;long denim skirt;long denim skirt;Maxi-Jeansrock;falda vaquera con cinturón;falda de jean con cinturón;jupe longue en jean;jupe longue en jean;gonna lunga di jeans;lange jeansrok;牛仔长裙;牛仔長裙;ロングデニムスカート;롱 데님 스커트;длинная джинсовая юбка
847;apron skirt;apron skirt;Schürzenrock;falda corta con delantal;falda corta con delantal;jupe tablier;jupe tablier;gonna a grembiule;rok met schort;围裙连短裙;圍裙連裙子;エプロンつきスカート;에이프런 스커트;юбка с фартуком
848;terry-cloth shorts;terry-cloth shorts;Frottee-Shorts;minipantalón de felpa;minipantalón de felpa;short en tissu éponge;short en tissu éponge;pantaloncino di tela;badstoffen korte broek;毛毛睡裤;毛絨熱褲;もこもこホットパンツ;수면 잠옷 핫팬츠;махровые шорты
849;basketball shorts;basketball shorts;Basketball-Shorts;bermuda básquet;bermuda de básquet;short de basketball;short de basketball;pantaloncino da basket;basketbalshort;篮球裤;籃球褲;バスケットパンツ;농구복 하의;баскетбольные шорты
850;workout pants;workout pants;Workout-Hose;pantalón maratón;pantalón maratón;pantalon de fitness;pantalon de fitness;pantalone da allenamento;work-outlegging;运动裤;健身褲;ワークアウトパンツ;경기복 바지;штаны для аэробики
851;bomber-style skirt;bomber-style skirt;Uniformrock;falda militar;falda militar;jupe aviateur;jupe aviateur;gonna bomber;uniformrok;MA-1防风裙;MA-1防風裙;ＭＡ‐１スカート;MA-1 스커트;юбка а-ля бомбер
852;spangle shorts;spangle shorts;Pailletten-Shorts;minipantalón de lentejuelas;minipantalón de lentejuelas;short à sequins;short à sequins;pantaloncino con lustrini;lovertjesshort;亮片热裤;亮片熱褲;スパンコールのホットパンツ;스팽글 핫팬츠;шорты с блестками
853;striped bell-bottoms;striped bell-bottoms;Streifen-Glockenhose;pantalón acampanado rayas;pantalón acampanado rayas;pattes d'eph à rayures;pattes d'éléphant à rayures;pantalone a zampa a righe;gestreepte bellbottom;混色条纹阔腿裤;混色條紋寬褲;マルチストライプワイドパンツ;스트라이프 와이드 팬츠;брюки-клеш в полоску
854;comedian's pants;comedian's pants;Komikerhose;pantalón de humorista;pantalón de humorista;pantalon de comique;pantalon d'humoriste;pantalone di scena;komiekenbroek;搞笑表演亮片裤;搞笑藝人亮片褲;コメディアンのパンツ;코미디언 바지;брюки юмориста
855;pearl skirt;pearl skirt;Perlen-Rock;falda con perlas;falda con perlas;jupe perlée;jupe perlée;gonna con perle;parelrokje;珍珠短裙;珍珠裙子;パールつきスカート;펄 스커트;юбка с жемчугом
860;pleather shorts;pleather shorts;Kunstleder-Shorts;minipantalón de polipiel;minipantalón sintético;short clouté en similicuir;short clouté en similicuir;pantaloncino in ecopelle;kunstleren short;皮短裤;皮短褲;レザーのショートパンツ;가죽 숏팬츠;шорты из кожзама
861;gobelin shorts;gobelin shorts;Gobelin-Shorts;bermuda gobelino;bermuda gobelino;short tapisserie;short tapisserie;pantaloncino gobelin;wandtapijtshort;葛布兰刺绣短裤;戈布蘭刺繡短褲;ゴブランハーフパンツ;고블랭 반바지;шорты «под гобелен»
862;elephant-print pants;elephant-print pants;Elefantenmuster-Hose;pantalón paquidermo;pantalón paquidermo;pantalon motif éléphants;pantalon motif éléphants;pantalone pachiderma;olifantenbroek;泰国大象裤;泰國大象褲;タイパンツ;타이 어부 바지;штаны со слонами
870;corte skirt;corte skirt;Corte-Rock;falda étnica;falda étnica;jupe maya;jupe maya;gonna etnica;Maya-rok;危地马拉传统裙子;瓜地馬拉傳統裙子;コルテ;코르테 스커트;этническая юбка с узором
871;geometric-print pants;geometric-print pants;Chimayo-Hose;pantalón étnico;pantalón étnico;pantalon Chimayo;pantalon Chimayo;pantalone stile geometrico;Chimayo-broek;奇马约图腾绒毛裤;奇馬約圖騰刷毛褲;チマヨがらフリースパンツ;치마요무늬 플리스 팬츠;штаны с геомет. рисунком
884;cut-pleather skirt;cut-pleather skirt;Kunstleder-Bordürenrock;falda polipiel punta redonda;falda sintética recortada;jupe en similicuir ouvragée;jupe en similicuir ouvragée;gonna in ecopelle orlata;kunstleren motiefrok;麂皮镂空长裙;鏤空皮裙;カットレザースカート;펀칭 가죽 치마;юбка из кожзама с каймой
885;pleather patch skirt;pleather patch skirt;Kunstleder-Flickenrock;falda corta recortes polipiel;falda corta sintética retazos;jupe en similicuir patchwork;jupe en similicuir patchwork;gonna mosaico in ecopelle;kunstleren patchworkrok;拼布皮裙;拼布皮裙;レザーパッチスカート;가죽 패치 스커트;юбка из кусков кожзама
890;buttoned wraparound skirt;buttoned wraparound skirt;Knöpfe-Wickelrock;falda envolvente bicolor;falda envolvente bicolor;jupe portefeuille boutonnée;jupe portefeuille boutonnée;gonna portafoglio a bottoni;wikkelrok met knoopjes;纽扣裹裙;鈕扣一片裙;ボタンのまきスカート;단추 랩 스커트;юбка с запахом на кнопках
896;tie-dye skirt;tie-dye skirt;Batikrock;falda hippy;falda teñida;jupe tie and dye;jupe tie and dye;gonna batik;tie-⁠dye-rok;扎染长裙;紮染裙子;タイダイスカート;타이다이 스커트;юбка из батика
902;botanical shorts;botanical shorts;Botanik-Shorts;bermuda jardín botánico;bermuda jardín botánico;short botanique;short botanique;pantaloncino botanico;tropische short;植物图案短裤;植物圖案短褲;ボタニカルハーフパンツ;보태니컬 반바지;ботанические шорты
905;school pants;school pants;Schulhose;pantalón escolar;pantalón escolar;pantalon d'écolier;pantalon d'écolier;pantalone da scolaro;schooluniformbroek;学生裤;學校制服褲;がくせいふくのズボン;학생복 바지;школьные брюки
906;lemon skirt;lemon skirt;Zitronenrock;falda limones;falda limones;jupe citrons;jupe citrons;gonna con limoni;citroenenrok;柠檬图案长裙;檸檬裙子;レモンのスカート;레몬 스커트;юбка с лимонами
907;dreamy pants;dreamy pants;Fantasiehose;pantalón fantasía;pantalón fantasía;pantalon joli rêve;pantalon joli rêve;pantalone sognante;dromerige broek;梦幻可爱裤子;夢幻可愛褲子;ゆめかわなズボン;아기자기한 바지;штаны с единорогами
908;floral skirt;floral skirt;Blumenwiesenrock;falda floral;falda floral;jupe florale;jupe florale;gonna floreale;bloemenrok;花朵图案长裙;花紋裙子;はながらスカート;꽃무늬 치마;юбка с цветочным узором
912;long sailor skirt;long sailor skirt;Maxi-Segelrock;falda marinera larga;falda marinera larga;jupe longue marine;jupe matelot longue;gonna lunga marinara;lange matrozenrok;水手服长裙;水手服長裙;ロングセーラースカート;롱 세일러 스커트;длинная юбка-плиссе
